Feature ID	Taxon	Confidence
edda4cc1482592a1850e389fe13c0b1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9938553720898112
f2e39aa8acb5bd76565ea03d352dcb36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella nigrescens	0.9999654681547059
20611bd585058fcf6bd11399a3c15a8f	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda	0.999969768070739
84b6d6f03adbce4338e6478ee5324b2d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella nigrescens	0.9999825901218834
0845c8e616cf67aa339784676023fba7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.9999998066918089
f19fbf6fb1115eb00905f3137dd0c2fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__Cardiobacterium hominis	0.9947613018942312
04c6efbca99e9e9d7e6ca65baec24192	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.9997653915656792
bc18e14aa753d63c7659c418b0f8b869	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9954009665718277
b02b92d68e7ec585b786e25f0a3aab5a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella nigrescens	0.9999854006639353
e8dea07925f10a9d7126974af20d0692	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9940127820070918
da5f09adc401fd05c8b27c00138fdf65	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella nigrescens	0.9999861277822346
9abdbba78524bcf8dc47a81d41a082b0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.9969026087204853
c4f12ea3ca221cc78fe48c4851662b2d	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Centipeda	0.9999455129538694
9bb1b0e31d09fd91f984382cb8f7331d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.9999997044396681
701979c17279bf34e616ac22a60634ae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__Cardiobacterium hominis	0.9954802298600083
008ef6cf95499f7b42559d7d0d292458	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Neisseria_563205	0.994778527489971
de120b8f097665bb1be68930d2886819	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201	0.9933848767948903
d76b4a7e28b9614b9755baaf996b992f	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.9999055739538086
d8f1d25bb50dc22ca6b4d5de683837c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222	0.9999826788001992
f9efa9e0ecdca70ded2e9a902d8160c4	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 hofstadii	0.9338126750610604
3e666dcbe8c0e7a71a8fc808ac096c48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201	0.9929528421934309
0cb0ea4a47f5216a0d686513bdb4b580	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.9999998020307181
31ec5de0da11b4f2affd4e942fac83cd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.999999843387572
838e660330945b3cf39c484a5c779c5c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222	0.999981713456094
d90a159d15d934799a147e279c3de9a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae	0.9999997282233882
32b44e941fe682173c01f3d1cc72146b	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Veillonellaceae; g__Veillonella_A	0.9998655101905585
a7c925349379d93894acadbd80c177c4	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9952309509468988
80797a5aef86d26fad4ad85754559f7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222	0.9999809704744199
635b8c4203318a5e8935c646cada4fe4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201	0.9928443638598341
4b528be8f77086b146e101d5dde1e7b1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9948999095876936
8a2a298fc15f324049b96e5627124abd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201	0.9934796306292974
119ec30d2b304df9cb67cb68c49ed32e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella; s__Tannerella serpentiformis	0.9997412036936816
7cc32c4aef5757623f2d07c4db737e7f	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999995769507652
240e0b99817bf4468048df497de5498a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222	0.9999773356165326
f683188b73afa73435269016636dbc7d	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B gracilis	0.8780089055510831
70f24ea2fe7beaf25e98f61d6b20062d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella; s__Tannerella serpentiformis	0.999708002991766
de71992bcaa99da411f90edbd8f562b5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999995709247017
034516fa81b2812b26f5f54523b3e80d	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B gracilis	0.8483654413004321
6fde0547e2876b76d02112d6ac7418b1	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 hofstadii	0.9580748586792113
ebd02a83f5af0ba87a007e96f5c6d6fc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222	0.9999851789448918
e6f804d08ac251738a0059d34b05eee9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella; s__Tannerella serpentiformis	0.9996127699169823
0580b832e01e80bd871e1679f2e76d04	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.9999989304856001
8a54fca9ce146500475ee416280e1118	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.9999986996232862
3b82d24323e68cf28adcaa094f4734ca	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.9989369768785289
ab3ca2910b2d22d1b2fe959439fc0904	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.9999986063828546
f4a54180faec574f67c0e44c9b72dc1e	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Selenomonadales; f__Selenomonadaceae_42771; g__Selenomonas_B_42762; s__Selenomonas sputigena	0.9991832491758973
dfc42ed7e33ef9fd501b05eacb21f3d5	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 hofstadii	0.9264734519823165
57a15e7050d70f52d15e51a436bb771d	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.9972686485966006
3127cbe9c8c1456fa63f2fc50444c78c	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_B; s__Campylobacter_B gracilis	0.8684543996639222
6b7ec7c95391cc913216768479a8648b	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C	0.9999986636544576
